,_id,postUrl,title,description,score,statistics.actual.likeCount,statistics.actual.shareCount,statistics.actual.commentCount,statistics.expected.likeCount,statistics.expected.shareCount,statistics.expected.commentCount,minmax_norm
76,60fa3d840302c91ae1a08ac1,https://www.facebook.com/groups/898294996931581/permalink/2013527322075004,This is a re-share of a post,"Vai fraquejar mesmo? kkkk

Vergonha q chama????

""Na manhã desta quarta, Fernando Haddad criticou o fato de Bolsonaro não ir ao primeiro debate entre presidenciáveis no segundo turno e disse que ""irá na enfermaria em que ele estiver"" para encontrar o adversário. ""Eu vou até uma enfermaria, na boa, fazer o debate porque nós temos que passar a limpo muita coisa"", disse o petista a jornalistas estrangeiros em São Paulo""

#Haddadpresidente
#Haddad13
#Haddadsim

https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/haddad-chama-bolsonaro-para-debate-e-diz-que-vai-ate-enfermaria-se-precisar.htm?utm_source=facebook&utm_medium=social-media&utm_campaign=noticias&utm_content=geral&cmpid=copiaecola""",-14.666666666666666,2,1,0,7,6,9,0.00016795431642593214
77,60fa3d840302c91ae1a08ac2,https://www.facebook.com/1458967611006893/posts/2261192304117749,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-12.5,1,0,1,8,11,3,8.397715821296607e-05
78,60fa3d840302c91ae1a08ac3,https://www.facebook.com/groups/429819987048496/permalink/2108496032514208,This is a re-share of a post,"Fernando Haddad desafia o cagão do Bostanaro para o Debate até no Hospital se ele quiser!

#EuSouHaddad
#CiroÉHaddad
#HaddadÉCiro",-0.8461538461538461,0,1,1,2,2,2,0.0
79,60fa3d840302c91ae1a08ac4,https://www.facebook.com/groups/216123462492450/permalink/339799836791478,This is a re-share of a post,"Fernando Haddad desafia o cagão do Bostanaro para o Debate até no Hospital se ele quiser!

#EuSouHaddad
#CiroÉHaddad
#HaddadÉCiro",-12.5,1,0,1,5,3,2,8.397715821296607e-05
80,60fa3d840302c91ae1a08ac5,https://www.facebook.com/groups/746328642170570/permalink/1319141884889240,This is a re-share of a post,"Fernando Haddad desafia o cagão do Bostanaro para o Debate até no Hospital se ele quiser!

#EuSouHaddad
#CiroÉHaddad
#HaddadÉCiro",-12.0,1,0,1,6,3,2,8.397715821296607e-05
81,60fa3d840302c91ae1a08ac6,https://www.facebook.com/groups/473532045992021/permalink/2510985352246670,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-11.5,1,0,0,2,2,4,8.397715821296607e-05
82,60fa3d840302c91ae1a08ac7,https://www.facebook.com/groups/1717149441880389/permalink/2138404349754894,This is a re-share of a post,O covarde e seus atestados falsos! Kkkkk,-13.0,1,0,1,4,3,4,8.397715821296607e-05
83,60fa3d840302c91ae1a08ac8,https://www.facebook.com/groups/250536355002365/permalink/1879334485455869,Haddad chama Bolsonaro para debate e diz que vai até enfermaria se precisar,"O candidato do PT à Presidência, Fernando Haddad, criticou o fato de Jair Bolsonaro (PSL) não ir ao primeiro debate entre presidenciáveis no segundo turno ...",-24.0,1,0,0,3,2,5,8.397715821296607e-05
84,60fa3d840302c91ae1a08ac9,https://www.facebook.com/groups/408665799340437/permalink/879508725589473,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-20.0,0,0,0,4,2,4,0.0
85,60fa3d840302c91ae1a08aca,https://www.facebook.com/groups/1556874587953975/permalink/1924133777894719,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-31.0,1,0,0,4,3,5,8.397715821296607e-05
86,60fa3d840302c91ae1a08acb,https://www.facebook.com/groups/218359675608980/permalink/321110782000535,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-34.0,0,0,0,3,2,2,0.0
87,60fa3d840302c91ae1a08acc,https://www.facebook.com/groups/218359675608980/permalink/321110842000529,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-34.0,0,0,0,3,2,2,0.0
88,60fa3d840302c91ae1a08acd,https://www.facebook.com/groups/376836219188958/permalink/1229698907236014,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-80.0,0,0,0,6,4,5,0.0
89,60fa3d840302c91ae1a08ace,https://www.facebook.com/groups/161871407249125/permalink/1394053220697598,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-36.0,0,0,0,2,2,3,0.0
90,60fa3d840302c91ae1a08acf,https://www.facebook.com/groups/128422424004176/permalink/1008669905979419,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-32.0,0,0,0,2,2,2,0.0
91,60fa3d840302c91ae1a08ad0,https://www.facebook.com/groups/1410993892279167/permalink/2282762515102296,This is a re-share of a post,"Médicos vetam ida do ""coiso"" a debates... Baita ARREGÃO!!! 

""Eu vou até uma enfermaria, na boa, fazer o debate porque nós temos que passar a limpo muita coisa. Ele falou que não quer se estressar, eu não vou estressar ele. Vou falar da forma mais calma possível. Vou falar docemente. Não altero a voz. Nem olho para ele se ele ficar com muito receio. Faço o que ele quiser para ele falar o que ele pensa e debater o país. Com assistência médica, enfermaria, em qualquer ambiente."" (Haddad)",-58.0,0,0,0,4,3,4,0.0
92,60fa3d840302c91ae1a08ad1,https://www.facebook.com/groups/1639060379715909/permalink/2189341328021142,Médicos vetam ida de Bolsonaro a debates; Haddad diz que vai até enfermaria,"Os médicos que acompanham o candidato à Presidência pelo PSL, Jair Bolsonaro, não autorizaram a ida do paciente a debates eleitorais na TV e a eventos de c...",-38.0,0,0,0,3,3,3,0.0
